"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.0115811668584216,0.55957155083967,0.505,0.3,1,"PTBP3"
0.0116019610656776,3.35261993825057,0.137,0,1,"NCK1"
0.0116147165947537,-1.09536665099852,0.4,0.8,1,"SAT2"
0.0116460070429302,1.37569264678346,0.611,0.35,1,"ITGB1"
0.0117216425104912,-0.906325031804032,0.505,0.7,1,"MMP24OS"
0.0119870489497403,-0.198893824070829,0.937,0.9,1,"COX8A"
0.0120016441307076,1.20000441578269,0.295,0.15,1,"RPRD1A"
0.0121095343424553,2.6755718820988,0.347,0.1,1,"EFNA5"
0.0121332221854395,2.76577224957399,0.116,0,1,"MAN2B2"
0.0122396213675316,4.52728512863555,0.221,0,1,"TLE5"
0.0126101501635399,-1.68252814592779,0.063,0.3,1,"GAD1"
0.0126480287315071,-0.353853274167504,0.968,1,1,"ATP1A1"
0.0126851779226697,2.75684870253549,0.263,0.05,1,"CRYBG3"
0.0128852620350364,3.76036794400177,0.158,0,1,"PAN2"
0.0129551681808477,3.39332002579699,0.147,0,1,"N4BP2"
0.012988057715404,1.67424383621676,0.316,0.1,1,"IGFBP2"
0.0130064110237536,2.95464467626927,0.116,0,1,"SMC6"
0.0130803800660621,-1.05795684690061,0.316,0.7,1,"TMPRSS2"
0.0130818522348634,-1.37794151052173,0.189,0.6,1,"FRMD3"
0.0131290530347384,0.342272334620898,0.937,0.8,1,"MIF"
0.0131338620338302,3.41121476090539,0.158,0,1,"MTG1"
0.0131948009732985,3.73015621555388,0.158,0,1,"PPP1R1B"
0.0132941235081161,3.24981087099354,0.126,0,1,"HACL1"
0.0133664506661784,3.42624546909399,0.158,0,1,"NGRN"
0.0134472180156885,2.37551395785098,0.221,0.05,1,"ZDHHC13"
0.0134978911789186,2.29668458480351,0.326,0.1,1,"WWP1"
0.013556283004066,-3.19288749781956,0.011,0.15,1,"SHC3"
0.013611728612838,-3.56828491062623,0.032,0.3,1,"SLC11A1"
0.0136379445024249,-5.52307496687327,0,0.15,1,"ZNF230"
0.0136611228653258,3.39755015338793,0.126,0,1,"GCLM"
0.0137913535284075,2.69077605879448,0.105,0,1,"ANKMY2"
0.0145506969709781,3.26567091185942,0.126,0,1,"CACUL1"
0.0145632167855782,-0.365696340045754,0.916,0.95,1,"NDUFB7"
0.0147648273532481,3.65672953008818,0.158,0,1,"OTUD7B"
0.014872467236261,3.11747350771229,0.137,0,1,"ERCC6L2"
0.01494094975644,1.33624123052594,0.495,0.3,1,"CCPG1"
0.0150933044939602,2.91006149491752,0.126,0,1,"DCAF15"
0.0151676224089142,0.553922288970227,0.389,0.2,1,"CAND1"
0.01541639262651,-0.816913404538147,0.589,0.85,1,"DCXR"
0.0154882452236987,1.57419263537955,0.337,0.15,1,"KDM5A"
0.0155046553688053,-1.94154652517463,0.074,0.4,1,"NFS1"
0.0157748003751361,-0.616561465575904,0.621,0.7,1,"ATP5F1D"
0.0158007033743911,-0.500612065896104,0.768,0.9,1,"CKB"
0.0158845548250061,-1.75203885905649,0.147,0.55,1,"REPIN1"
0.0159465071382008,-1.54605693439702,0.084,0.35,1,"FAHD2B"
0.0159526617151286,3.20595347680435,0.116,0,1,"PLCB1"
0.0159982310498883,-0.96455552598495,0.421,0.85,1,"PLEKHB2"
0.0160036606450436,1.90217470312283,0.305,0.1,1,"SLC44A1"
0.0160561297919942,-0.695711415769625,0.621,0.75,1,"ATP5MC1"
0.0162680726483948,2.97898804503387,0.242,0.05,1,"GK5"
0.016490898070747,2.64520390689561,0.242,0.05,1,"ANXA1"
0.0165168040443211,-0.627389046383555,0.674,0.9,1,"NDUFS7"
0.0165941354921375,3.2916981968685,0.116,0,1,"RAD50"
0.0166295092076065,3.61268996038706,0.347,0.05,1,"EEF1G"
0.0166719665866718,3.71087340151946,0.158,0,1,"DYRK1B"
0.0167247210286959,2.14197549701066,0.242,0.05,1,"SAMD12"
0.0167902174386436,3.78828739123479,0.168,0,1,"SEPTIN7"
0.0169117948799875,3.86393423698666,0.179,0,1,"MTF2"
0.0170002208513775,-4.8931871735325,0,0.1,1,"LEKR1"
0.0170134104399273,2.45421761918884,0.284,0.1,1,"TMEM128"
0.0172158819813381,3.25267506852985,0.147,0,1,"HELLS"
0.0172181669605114,0.977480041164941,0.432,0.25,1,"DUT"
0.0174267680676716,3.85568874913747,0.158,0,1,"COL4A1"
0.0174346033507929,0.818858786811571,0.632,0.35,1,"S100A2"
0.0174641246391696,-1.32359576007683,0.211,0.6,1,"GRINA"
