"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.701050116620402,-0.0636185355616876,0.459,0.479,1,"LAMP1"
0.701224246230967,-0.270260393071151,0.091,0.128,1,"MRPL2"
0.701280430491094,-0.317844609439299,0.278,0.33,1,"FERMT2"
0.701461121032746,0.348184462847327,0.177,0.149,1,"DMTF1"
0.701617081271822,-0.112426398272566,0.464,0.511,1,"TIE1"
0.701883739681232,-0.374581704213687,0.11,0.149,1,"CDC42EP2"
0.702304788418745,0.13586248433428,0.124,0.096,1,"TMEM223"
0.702797974410572,-0.267601939955965,0.158,0.181,1,"TMEM256"
0.703351318944351,-0.105538676082507,0.105,0.096,1,"PSMD3"
0.703582418049883,0.324678854147459,0.12,0.096,1,"ATP11B"
0.703620315409455,0.424515377980939,0.129,0.106,1,"FBXW2"
0.703988362451797,-0.0763064299150795,0.11,0.149,1,"PCSK7"
0.704497171759762,0.320090491185869,0.278,0.255,1,"SYNCRIP"
0.704786451823657,0.537592733971239,0.105,0.085,1,"NKIRAS2"
0.704810423689069,0.113588219672585,0.148,0.128,1,"CTSZ"
0.70527143856426,-0.00560322192852714,0.407,0.404,1,"NCKAP1"
0.705422847083255,-0.490431954145992,0.11,0.128,1,"UBXN2A"
0.705581509688261,-0.0605966737111958,0.33,0.351,1,"PGK1"
0.705658324192805,0.204341103936986,0.139,0.117,1,"MICU1"
0.705875828529599,0.403029908662906,0.11,0.085,1,"ZDHHC24"
0.706115066903676,0.395390437438557,0.172,0.16,1,"EHBP1L1"
0.706259792090976,-0.0508360767207467,0.292,0.287,1,"HMGN1"
0.706616882397874,-0.505648887482256,0.096,0.128,1,"MFAP1"
0.706911147441756,0.513170515398831,0.11,0.085,1,"PARP4"
0.706956560295524,-0.224312284618018,0.091,0.128,1,"EBAG9"
0.707406736191899,-0.238758295746807,0.115,0.106,1,"CNOT1"
0.707965278816811,-0.223441899152984,0.158,0.181,1,"GOLGA8A"
0.708149205885336,0.333924125500875,0.234,0.202,1,"BTBD7"
0.708576820926308,-0.437093945373842,0.191,0.245,1,"ARHGAP26"
0.708577568091826,-0.71420017961216,0.077,0.106,1,"COPG1"
0.708785979064285,0.260785034459982,0.206,0.181,1,"PSMD11"
0.709039996921135,-0.444900065369039,0.196,0.234,1,"SOS2"
0.709380551244933,-0.115357160781896,0.091,0.128,1,"FAM32A"
0.709579885772716,0.117081165508517,0.569,0.553,1,"PSAP"
0.709645564535683,-0.186569603078987,0.234,0.245,1,"CPNE3"
0.710284981599186,0.181910698803305,0.254,0.234,1,"HOOK3"
0.710610609235681,-0.598491015805288,0.077,0.106,1,"IFT27"
0.710618131179069,0.265558043162196,0.33,0.309,1,"MAPK3"
0.710650826407258,-0.251998217875449,0.254,0.277,1,"TRIP11"
0.7108190034797,0.0443642493783951,0.981,0.957,1,"MT-ND4L"
0.711379285939868,0.242377159888163,0.23,0.213,1,"ITGB5"
0.711977740371752,-0.0225715129799471,0.201,0.181,1,"ADRM1"
0.71199485611641,-0.0641479621669402,0.148,0.191,1,"TSR3"
0.712007888473593,0.218297746047385,0.201,0.202,1,"STK25"
0.712109613631117,-0.021435915988154,0.258,0.245,1,"REEP5"
0.712188660246172,-0.431262336082867,0.201,0.245,1,"ARPC1A"
0.712230799205428,-0.827481897005283,0.072,0.128,1,"MFSD6"
0.712509615292064,-0.3990613590571,0.1,0.128,1,"PIP4K2B"
0.712529344898856,0.415091986782832,0.11,0.085,1,"FAM98B"
0.712609831897841,0.0570585340740349,0.182,0.16,1,"CHST12"
