"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.0117486210369489,-1.68207746131023,0.313,0.512,1,"ANXA2"
0.011782706994325,-0.497999984635833,0.94,0.976,1,"VIM"
0.0118274103993583,4.61245094058394,0.104,0,1,"CCDC102A"
0.0118374615611787,0.526632379923252,0.328,0.122,1,"ZNF148"
0.0118477021638094,1.89550495730737,0.254,0.073,1,"SUPT5H"
0.0119151550674347,0.677565708567473,0.328,0.122,1,"SELENOP"
0.0119495766280023,1.20092816715242,0.433,0.195,1,"BEX3"
0.0121264073579625,4.24777018433764,0.104,0,1,"FRAS1"
0.0121408946814287,4.2854185461315,0.104,0,1,"ERG28"
0.0121572550273146,1.29045763550864,0.358,0.122,1,"IARS2"
0.0122385738164071,0.744333851933384,0.328,0.122,1,"AKT3"
0.0123638607742351,0.261425647386646,0.552,0.39,1,"RAB13"
0.0124533305513394,1.56440086611939,0.313,0.098,1,"CBX5"
0.0124796451102504,1.33770337907125,0.403,0.171,1,"NTN4"
0.012511524127507,1.57096794227339,0.299,0.098,1,"SELENOF"
0.012531464027374,0.711419960972472,0.403,0.195,1,"LTBP1"
0.0126621620823552,1.51128060717194,0.403,0.171,1,"RSL24D1"
0.012666293305097,0.639452790404974,0.552,0.293,1,"PPP1R14A"
0.0127205395177179,2.94521830987097,0.239,0.049,1,"SFT2D2"
0.0127660899982954,0.54910919265031,0.612,0.366,1,"TAGLN2"
0.0127768977755733,3.125639690463,0.194,0.024,1,"KLHDC8B"
0.0128530304032286,-1.36842426816875,0.299,0.537,1,"ENY2"
0.012866189971184,-3.98729758148481,0.015,0.171,1,"GNL3"
0.0128866692767076,4.62819554557963,0.104,0,1,"NCLN"
0.0130444191554649,-0.566841379790386,0.791,0.854,1,"HSP90AA1"
0.0130663754131628,1.14048463712848,0.388,0.146,1,"COPS9"
0.0130824932827671,0.977719519431566,0.612,0.341,1,"ANAPC16"
0.0131931391702367,3.0359409526928,0.164,0.024,1,"ZKSCAN8"
0.0133194317377992,-2.30269037313729,0.045,0.244,1,"ZC3H11A"
0.0133492140691812,1.03079826594513,0.716,0.415,1,"FRZB"
0.013458226019419,-1.05196797673826,0.418,0.439,1,"HSPA1A"
0.0135998307297064,4.31707632126526,0.104,0,1,"MLLT1"
0.0136984410547557,2.82840385465642,0.209,0.024,1,"TMEM18"
0.0137848177076097,3.00438941034407,0.194,0.024,1,"ICE1"
0.0139288027375878,-0.754290530351266,0.761,0.878,1,"HSP90AB1"
0.014133760565744,4.77885635623291,0.104,0,1,"TTI1"
0.0141860092053434,1.0573740533013,0.299,0.098,1,"HELZ"
0.0142245105734874,-7.02739457256216,0,0.122,1,"GPRC5A"
0.0142346692552098,1.48493254076633,0.239,0.073,1,"LRRC17"
0.0144044852401665,4.6385817047995,0.104,0,1,"PCCA"
0.0144119209533739,-4.0217507629369,0.03,0.22,1,"DPYSL3"
0.0144989889745142,4.96683372504695,0.104,0,1,"AAAS"
0.0146054441528825,-1.4001236641308,0.179,0.415,1,"NDRG1"
0.0146728213641457,5.3106372358769,0.119,0,1,"MICOS13"
0.0146932990687179,1.08611126971032,0.269,0.073,1,"LCOR"
0.0147250403617742,0.83970713483038,0.522,0.268,1,"PPIG"
0.0147663952599233,2.47287634467391,0.224,0.049,1,"POLK"
0.01488357303965,1.2395779074628,0.358,0.146,1,"ZNF24"
